timestamp,rotationRoll,rotationPitch,direction
2025-02-17 01:27:22.316869,10.0,-14.0,204.0
2025-02-17 01:27:22.320959,10.0,-13.0,205.0
2025-02-17 01:27:22.341958,9.0,-14.0,205.0
2025-02-17 01:27:22.362959,9.0,-13.0,205.0
2025-02-17 01:27:22.377958,9.0,-13.0,205.0
2025-02-17 01:27:23.390775,9.0,-14.0,205.0
2025-02-17 01:27:23.397792,9.0,-13.0,205.0
2025-02-17 01:27:23.411331,8.0,-13.0,205.0
2025-02-17 01:27:23.412322,9.0,-12.0,204.0
2025-02-17 01:27:23.426322,9.0,-13.0,204.0
2025-02-17 01:27:23.428322,9.0,-14.0,204.0
2025-02-17 01:27:24.444741,9.0,-12.0,205.0
2025-02-17 01:27:24.448738,9.0,-13.0,204.0
2025-02-17 01:27:24.461738,8.0,-12.0,204.0
2025-02-17 01:27:24.463737,8.0,-12.0,204.0
2025-02-17 01:27:24.465737,7.0,-12.0,203.0
2025-02-17 01:27:24.477740,6.0,-12.0,203.0
2025-02-17 01:27:25.488806,5.0,-10.0,202.0
2025-02-17 01:27:25.495773,0.0,11.0,197.0
2025-02-17 01:27:25.507773,4.0,6.0,187.0
2025-02-17 01:27:25.509294,4.0,9.0,182.0
2025-02-17 01:27:25.522301,-5.0,26.0,174.0
2025-02-17 01:27:25.524301,-12.0,28.0,165.0
2025-02-17 01:27:26.530434,-16.0,29.0,159.0
2025-02-17 01:27:26.538446,-26.0,32.0,153.0
2025-02-17 01:27:26.551442,-17.0,30.0,150.0
2025-02-17 01:27:26.554358,-24.0,39.0,145.0
2025-02-17 01:27:26.566357,-18.0,36.0,149.0
2025-02-17 01:27:26.579357,-31.0,22.0,155.0
2025-02-17 01:27:27.583564,2.0,19.0,159.0
2025-02-17 01:27:27.590480,7.0,34.0,154.0
2025-02-17 01:27:27.606495,5.0,31.0,162.0
2025-02-17 01:27:27.608507,1.0,36.0,161.0
2025-02-17 01:27:27.623003,0.0,38.0,158.0
2025-02-17 01:27:27.627002,0.0,36.0,158.0
2025-02-17 01:27:28.645419,-3.0,39.0,160.0
2025-02-17 01:27:28.655832,5.0,37.0,160.0
2025-02-17 01:27:28.670962,15.0,44.0,163.0
2025-02-17 01:27:28.672963,18.0,36.0,173.0
2025-02-17 01:27:28.684964,19.0,29.0,176.0
2025-02-17 01:27:28.686964,16.0,28.0,176.0
2025-02-17 01:27:29.694951,16.0,27.0,176.0
2025-02-17 01:27:29.701875,21.0,27.0,177.0
2025-02-17 01:27:29.718345,25.0,27.0,178.0
2025-02-17 01:27:29.720344,29.0,25.0,181.0
2025-02-17 01:27:29.722345,29.0,22.0,181.0
2025-02-17 01:27:29.748546,29.0,15.0,179.0
2025-02-17 01:27:30.765773,29.0,19.0,181.0
2025-02-17 01:27:30.776773,31.0,21.0,181.0
2025-02-17 01:27:30.789772,32.0,18.0,181.0
2025-02-17 01:27:30.792205,31.0,19.0,181.0
2025-02-17 01:27:30.804221,31.0,22.0,179.0
2025-02-17 01:27:30.806221,39.0,70.0,152.0
2025-02-17 01:27:31.818495,34.0,23.0,180.0
2025-02-17 01:27:31.821504,31.0,14.0,178.0
2025-02-17 01:27:31.835417,31.0,8.0,175.0
2025-02-17 01:27:31.837418,31.0,6.0,173.0
2025-02-17 01:27:31.839794,30.0,3.0,174.0
2025-02-17 01:27:32.847548,29.0,6.0,173.0
2025-02-17 01:27:32.858551,11.0,7.0,166.0
2025-02-17 01:27:32.871465,15.0,-10.0,154.0
2025-02-17 01:27:32.873465,12.0,-12.0,139.0
2025-02-17 01:27:32.885464,6.0,-18.0,141.0
2025-02-17 01:27:32.888464,-4.0,-19.0,139.0
2025-02-17 01:27:33.899847,-14.0,-25.0,143.0
2025-02-17 01:27:33.910974,-23.0,-26.0,148.0
2025-02-17 01:27:33.930659,-31.0,-22.0,149.0
2025-02-17 01:27:33.935667,-13.0,-22.0,137.0
2025-02-17 01:27:33.954680,-32.0,-10.0,141.0
2025-02-17 01:27:33.973664,-34.0,-15.0,141.0
2025-02-17 01:27:33.988662,-37.0,-16.0,142.0
2025-02-17 01:27:35.002884,-50.0,-8.0,139.0
2025-02-17 01:27:35.012890,-43.0,-11.0,138.0
2025-02-17 01:27:35.025498,-47.0,-9.0,140.0
2025-02-17 01:27:35.027498,-46.0,-8.0,139.0
2025-02-17 01:27:35.039957,-45.0,-8.0,137.0
2025-02-17 01:27:35.053748,-50.0,-5.0,137.0
2025-02-17 01:27:36.071921,-58.0,-4.0,133.0
2025-02-17 01:27:36.095220,-62.0,-3.0,133.0
2025-02-17 01:27:36.097223,-61.0,-4.0,133.0
2025-02-17 01:27:36.110637,-62.0,-3.0,135.0
2025-02-17 01:27:36.113637,-62.0,-3.0,134.0
2025-02-17 01:27:36.127144,-63.0,-3.0,135.0
2025-02-17 01:27:37.138220,-62.0,-5.0,136.0
2025-02-17 01:27:37.146526,-63.0,-3.0,133.0
2025-02-17 01:27:37.159526,-61.0,-1.0,131.0
2025-02-17 01:27:37.160526,-54.0,-2.0,132.0
2025-02-17 01:27:37.173226,-52.0,-1.0,134.0
2025-02-17 01:27:37.175226,-51.0,-1.0,134.0
2025-02-17 01:27:38.188725,-51.0,-1.0,134.0
2025-02-17 01:27:38.199079,-51.0,0.0,134.0
2025-02-17 01:27:38.212078,-50.0,-1.0,134.0
2025-02-17 01:27:38.213080,-51.0,-1.0,135.0
2025-02-17 01:27:38.227080,-50.0,-1.0,135.0
2025-02-17 01:27:38.241502,-51.0,0.0,135.0
2025-02-17 01:27:39.255559,-50.0,-1.0,135.0
2025-02-17 01:27:39.259333,-50.0,-2.0,135.0
2025-02-17 01:27:39.272334,-51.0,-1.0,135.0
2025-02-17 01:27:39.274334,-50.0,-3.0,135.0
2025-02-17 01:27:39.276335,-50.0,-2.0,135.0
2025-02-17 01:27:40.287582,-51.0,-1.0,135.0
2025-02-17 01:27:40.296587,-50.0,-1.0,135.0
2025-02-17 01:27:40.311574,-51.0,-2.0,135.0
2025-02-17 01:27:40.313578,-51.0,0.0,135.0
2025-02-17 01:27:40.325593,-50.0,1.0,134.0
2025-02-17 01:27:40.327683,-51.0,0.0,135.0
2025-02-17 01:27:41.340392,-51.0,0.0,134.0
2025-02-17 01:27:41.364391,-53.0,2.0,136.0
2025-02-17 01:27:41.368383,-52.0,1.0,137.0
2025-02-17 01:27:41.386393,-52.0,1.0,136.0
2025-02-17 01:27:41.403383,-52.0,0.0,135.0
2025-02-17 01:27:41.417845,-52.0,0.0,137.0
2025-02-17 01:27:41.444353,-52.0,-2.0,138.0
2025-02-17 01:27:42.457246,-53.0,1.0,137.0
2025-02-17 01:27:42.464247,-53.0,3.0,135.0
2025-02-17 01:27:42.477632,-52.0,0.0,136.0
2025-02-17 01:27:42.478634,-52.0,0.0,137.0
2025-02-17 01:27:42.491634,-51.0,0.0,136.0
2025-02-17 01:27:42.507634,-52.0,0.0,136.0
2025-02-17 01:27:43.520884,-52.0,0.0,136.0
2025-02-17 01:27:43.525883,-51.0,0.0,137.0
2025-02-17 01:27:43.540424,-51.0,0.0,137.0
2025-02-17 01:27:43.543425,-51.0,0.0,137.0
2025-02-17 01:27:43.557424,-51.0,0.0,137.0
2025-02-17 01:27:44.566636,-51.0,0.0,138.0
2025-02-17 01:27:44.577883,-51.0,0.0,137.0
2025-02-17 01:27:44.580391,-51.0,1.0,137.0
2025-02-17 01:27:44.582405,-51.0,1.0,138.0
2025-02-17 01:27:44.583405,-51.0,0.0,138.0
2025-02-17 01:27:44.585405,-51.0,0.0,137.0
2025-02-17 01:27:45.603513,-51.0,0.0,138.0
2025-02-17 01:27:45.609120,-50.0,0.0,137.0
2025-02-17 01:27:45.620121,-51.0,0.0,138.0
2025-02-17 01:27:45.621119,-51.0,1.0,138.0
2025-02-17 01:27:45.634119,-50.0,0.0,138.0
2025-02-17 01:27:45.636119,-51.0,0.0,139.0
2025-02-17 01:27:46.647073,-50.0,0.0,139.0
2025-02-17 01:27:46.650074,-51.0,0.0,139.0
2025-02-17 01:27:46.663139,-51.0,0.0,138.0
2025-02-17 01:27:46.665139,-51.0,0.0,138.0
2025-02-17 01:27:46.667152,-51.0,0.0,139.0
2025-02-17 01:27:46.680284,-51.0,0.0,139.0
2025-02-17 01:27:47.690666,-50.0,0.0,139.0
2025-02-17 01:27:47.700671,-51.0,1.0,139.0
2025-02-17 01:27:47.712765,-51.0,0.0,139.0
2025-02-17 01:27:47.715767,-51.0,0.0,138.0
2025-02-17 01:27:47.727777,-51.0,0.0,138.0
2025-02-17 01:27:47.729767,-50.0,0.0,139.0
2025-02-17 01:27:48.740512,-51.0,0.0,139.0
2025-02-17 01:27:48.749502,-51.0,0.0,139.0
2025-02-17 01:27:48.761520,-51.0,0.0,138.0
2025-02-17 01:27:48.763520,-50.0,0.0,138.0
2025-02-17 01:27:48.776037,-51.0,0.0,139.0
2025-02-17 01:27:48.779027,-50.0,0.0,138.0
2025-02-17 01:27:49.806067,-51.0,0.0,139.0
2025-02-17 01:27:49.808068,-51.0,0.0,140.0
2025-02-17 01:27:49.820067,-50.0,0.0,139.0
2025-02-17 01:27:49.831067,-51.0,0.0,140.0
2025-02-17 01:27:49.833068,-51.0,0.0,139.0
2025-02-17 01:27:49.838511,-50.0,0.0,139.0
2025-02-17 01:27:50.853190,-50.0,0.0,139.0
2025-02-17 01:27:50.858193,-50.0,0.0,139.0
2025-02-17 01:27:50.870699,-51.0,0.0,139.0
2025-02-17 01:27:50.871701,-51.0,1.0,138.0
2025-02-17 01:27:50.885701,-51.0,0.0,139.0
2025-02-17 01:27:50.887701,-51.0,0.0,138.0
2025-02-17 01:27:51.901439,-50.0,0.0,139.0
2025-02-17 01:27:51.912344,-51.0,0.0,140.0
2025-02-17 01:27:51.924343,-51.0,0.0,140.0
2025-02-17 01:27:51.926344,-51.0,0.0,140.0
2025-02-17 01:27:51.939630,-51.0,0.0,140.0
2025-02-17 01:27:51.942121,-50.0,0.0,139.0
2025-02-17 01:27:52.956582,-51.0,0.0,139.0
2025-02-17 01:27:52.961590,-50.0,0.0,138.0
2025-02-17 01:27:52.977131,-50.0,0.0,139.0
2025-02-17 01:27:52.979131,-51.0,0.0,140.0
2025-02-17 01:27:52.982132,-50.0,0.0,139.0
2025-02-17 01:27:54.000298,-50.0,0.0,139.0
2025-02-17 01:27:54.003496,-51.0,1.0,139.0
2025-02-17 01:27:54.018613,-51.0,1.0,139.0
2025-02-17 01:27:54.020613,-50.0,0.0,139.0
2025-02-17 01:27:54.022931,-51.0,0.0,140.0
2025-02-17 01:27:54.026934,-51.0,1.0,139.0
2025-02-17 01:27:55.039703,-51.0,0.0,139.0
2025-02-17 01:27:55.051705,-50.0,1.0,139.0
2025-02-17 01:27:55.055703,-50.0,0.0,139.0
2025-02-17 01:27:55.060322,-50.0,0.0,139.0
2025-02-17 01:27:55.072322,-50.0,0.0,139.0
2025-02-17 01:27:55.074830,-50.0,0.0,140.0
2025-02-17 01:27:56.085715,-51.0,0.0,140.0
2025-02-17 01:27:56.095902,-50.0,0.0,140.0
2025-02-17 01:27:56.108063,-50.0,0.0,139.0
2025-02-17 01:27:56.111064,-50.0,0.0,140.0
2025-02-17 01:27:56.124217,-51.0,0.0,140.0
2025-02-17 01:27:56.127217,-51.0,0.0,139.0
2025-02-17 01:27:57.136427,-50.0,0.0,140.0
2025-02-17 01:27:57.142348,-50.0,0.0,139.0
2025-02-17 01:27:57.154309,-50.0,0.0,140.0
2025-02-17 01:27:57.156309,-49.0,0.0,139.0
2025-02-17 01:27:57.168993,-50.0,1.0,139.0
2025-02-17 01:27:57.170994,-50.0,0.0,139.0
2025-02-17 01:27:58.177037,-46.0,-2.0,141.0
2025-02-17 01:27:58.182547,-47.0,0.0,141.0
2025-02-17 01:27:58.196615,-47.0,0.0,141.0
2025-02-17 01:27:58.198122,-47.0,2.0,141.0
2025-02-17 01:27:58.200122,-47.0,-2.0,141.0
2025-02-17 01:27:58.213121,-47.0,-1.0,141.0
2025-02-17 01:27:59.228633,-47.0,0.0,141.0
2025-02-17 01:27:59.230396,-47.0,-1.0,141.0
2025-02-17 01:27:59.243398,-47.0,-1.0,141.0
2025-02-17 01:27:59.255986,-48.0,0.0,141.0
2025-02-17 01:27:59.257277,-48.0,0.0,141.0
2025-02-17 01:27:59.260421,-48.0,0.0,141.0
2025-02-17 01:28:00.275545,-47.0,0.0,141.0
2025-02-17 01:28:00.278623,-48.0,0.0,141.0
2025-02-17 01:28:00.281418,-47.0,0.0,141.0
2025-02-17 01:28:00.293382,-47.0,-1.0,141.0
2025-02-17 01:28:00.295804,-47.0,0.0,140.0
2025-02-17 01:28:00.307960,-47.0,0.0,140.0
2025-02-17 01:28:01.309777,-47.0,0.0,141.0
2025-02-17 01:28:01.310960,-47.0,0.0,141.0
2025-02-17 01:28:01.314137,-47.0,0.0,140.0
2025-02-17 01:28:01.318689,-48.0,-1.0,141.0
2025-02-17 01:28:01.329875,-47.0,0.0,140.0
2025-02-17 01:28:01.332158,-47.0,-1.0,140.0
2025-02-17 01:28:02.344599,-47.0,0.0,141.0
2025-02-17 01:28:02.351745,-47.0,0.0,141.0
2025-02-17 01:28:02.363804,-47.0,0.0,141.0
2025-02-17 01:28:02.364802,-47.0,0.0,141.0
2025-02-17 01:28:02.366802,-48.0,0.0,140.0
2025-02-17 01:28:02.368802,-48.0,0.0,141.0
2025-02-17 01:28:03.382630,-41.0,-8.0,140.0
2025-02-17 01:28:03.385629,-46.0,1.0,143.0
2025-02-17 01:28:03.398665,-51.0,3.0,143.0
2025-02-17 01:28:03.400663,-46.0,0.0,141.0
2025-02-17 01:28:03.401664,-46.0,0.0,143.0
2025-02-17 01:28:04.410770,-45.0,0.0,142.0
2025-02-17 01:28:04.419769,-45.0,0.0,142.0
2025-02-17 01:28:04.431769,-46.0,0.0,142.0
2025-02-17 01:28:04.433769,-46.0,0.0,142.0
2025-02-17 01:28:04.446769,-45.0,0.0,142.0
2025-02-17 01:28:04.447769,-45.0,-1.0,142.0
2025-02-17 01:28:05.454873,-45.0,0.0,142.0
2025-02-17 01:28:05.480153,-46.0,0.0,141.0
2025-02-17 01:28:05.481153,-46.0,0.0,142.0
2025-02-17 01:28:05.484154,-47.0,0.0,142.0
2025-02-17 01:28:05.496660,-48.0,0.0,141.0
2025-02-17 01:28:05.499661,-47.0,0.0,141.0
2025-02-17 01:28:06.509026,-47.0,0.0,141.0
2025-02-17 01:28:06.513028,-46.0,0.0,141.0
2025-02-17 01:28:06.534028,-48.0,0.0,141.0
2025-02-17 01:28:06.536029,-48.0,0.0,140.0
2025-02-17 01:28:06.548463,-48.0,0.0,142.0
2025-02-17 01:28:06.551463,-48.0,0.0,141.0
2025-02-17 01:28:07.569340,-49.0,0.0,142.0
2025-02-17 01:28:07.572651,-47.0,0.0,142.0
2025-02-17 01:28:07.596514,-46.0,-1.0,142.0
2025-02-17 01:28:07.598597,-33.0,-14.0,139.0
2025-02-17 01:28:07.611353,-32.0,-4.0,136.0
2025-02-17 01:28:07.612737,-44.0,5.0,141.0
2025-02-17 01:28:08.632098,-48.0,-4.0,147.0
2025-02-17 01:28:08.652093,-49.0,-4.0,145.0
2025-02-17 01:28:08.663607,-49.0,-7.0,147.0
2025-02-17 01:28:08.664607,-38.0,-6.0,140.0
2025-02-17 01:28:08.667606,-49.0,-4.0,148.0
2025-02-17 01:28:08.678611,-68.0,-1.0,155.0
2025-02-17 01:28:09.689483,-47.0,6.0,146.0
2025-02-17 01:28:09.706008,-49.0,2.0,149.0
2025-02-17 01:28:09.717273,-48.0,1.0,150.0
2025-02-17 01:28:09.718275,-47.0,1.0,150.0
2025-02-17 01:28:09.721278,-47.0,1.0,150.0
2025-02-17 01:28:09.732276,-47.0,1.0,151.0
2025-02-17 01:28:10.742191,-48.0,1.0,151.0
2025-02-17 01:28:10.744191,-47.0,1.0,151.0
2025-02-17 01:28:10.757463,-46.0,1.0,150.0
2025-02-17 01:28:10.768221,-46.0,2.0,150.0
2025-02-17 01:28:10.770223,-47.0,2.0,151.0
2025-02-17 01:28:10.781939,-46.0,2.0,150.0
2025-02-17 01:28:11.788543,-46.0,2.0,151.0
2025-02-17 01:28:11.805198,-46.0,3.0,150.0
2025-02-17 01:28:11.817675,-47.0,6.0,150.0
2025-02-17 01:28:11.831424,-47.0,6.0,150.0
2025-02-17 01:28:11.833426,-47.0,3.0,151.0
2025-02-17 01:28:11.845920,-46.0,3.0,149.0
2025-02-17 01:28:11.847264,-47.0,3.0,151.0
2025-02-17 01:28:12.856036,-46.0,3.0,151.0
2025-02-17 01:28:12.859036,-46.0,2.0,149.0
2025-02-17 01:28:12.879213,-47.0,3.0,150.0
2025-02-17 01:28:12.881212,-46.0,3.0,149.0
2025-02-17 01:28:12.883214,-46.0,3.0,151.0
2025-02-17 01:28:12.894213,-46.0,3.0,150.0
2025-02-17 01:28:13.898515,-46.0,3.0,150.0
2025-02-17 01:28:13.916721,-46.0,3.0,150.0
2025-02-17 01:28:13.928720,-46.0,3.0,150.0
2025-02-17 01:28:13.930725,-46.0,3.0,151.0
2025-02-17 01:28:13.943721,-46.0,3.0,149.0
2025-02-17 01:28:13.946720,-46.0,3.0,149.0
2025-02-17 01:28:14.964451,-46.0,3.0,149.0
2025-02-17 01:28:14.984526,-46.0,3.0,150.0
2025-02-17 01:28:14.997837,-46.0,4.0,150.0
2025-02-17 01:28:15.000343,-47.0,3.0,149.0
2025-02-17 01:28:15.003750,-46.0,3.0,150.0
2025-02-17 01:28:15.016754,-46.0,4.0,149.0
2025-02-17 01:28:16.023548,-46.0,7.0,149.0
2025-02-17 01:28:16.037460,-47.0,3.0,150.0
2025-02-17 01:28:16.049322,-46.0,6.0,152.0
2025-02-17 01:28:16.051332,-46.0,3.0,149.0
2025-02-17 01:28:16.053320,-47.0,4.0,149.0
2025-02-17 01:28:16.064607,-48.0,8.0,148.0
2025-02-17 01:28:17.078085,-47.0,4.0,150.0
2025-02-17 01:28:17.081257,-47.0,3.0,150.0
2025-02-17 01:28:17.091272,-48.0,-1.0,152.0
2025-02-17 01:28:17.102833,-47.0,5.0,150.0
2025-02-17 01:28:17.104837,-47.0,5.0,149.0
2025-02-17 01:28:17.116834,-46.0,5.0,150.0
2025-02-17 01:28:18.122596,-47.0,5.0,149.0
2025-02-17 01:28:18.138633,-47.0,5.0,150.0
2025-02-17 01:28:18.154021,-47.0,4.0,151.0
2025-02-17 01:28:18.155021,-46.0,2.0,150.0
2025-02-17 01:28:18.155021,-46.0,9.0,150.0
2025-02-17 01:28:18.168793,-46.0,7.0,150.0
2025-02-17 01:28:19.182545,-47.0,4.0,151.0
2025-02-17 01:28:19.196328,-47.0,6.0,150.0
2025-02-17 01:28:19.208838,-46.0,5.0,151.0
2025-02-17 01:28:19.210838,-48.0,10.0,150.0
2025-02-17 01:28:19.212838,-47.0,5.0,151.0
2025-02-17 01:28:19.224838,-47.0,5.0,150.0
2025-02-17 01:28:20.227244,-47.0,5.0,150.0
2025-02-17 01:28:20.229271,-50.0,4.0,152.0
2025-02-17 01:28:20.252272,-47.0,5.0,150.0
2025-02-17 01:28:20.254272,-46.0,4.0,150.0
2025-02-17 01:28:20.255271,-47.0,4.0,150.0
2025-02-17 01:28:20.269337,-46.0,5.0,150.0
2025-02-17 01:28:21.274616,-45.0,4.0,151.0
2025-02-17 01:28:21.275617,-45.0,4.0,151.0
2025-02-17 01:28:21.277620,-44.0,4.0,153.0
2025-02-17 01:28:21.297619,-43.0,5.0,153.0
2025-02-17 01:28:21.310124,-47.0,13.0,152.0
2025-02-17 01:28:21.311127,-46.0,5.0,154.0
2025-02-17 01:28:22.325570,-46.0,5.0,153.0
2025-02-17 01:28:22.342616,-45.0,5.0,153.0
2025-02-17 01:28:22.345608,-46.0,4.0,152.0
2025-02-17 01:28:22.357662,-45.0,3.0,152.0
2025-02-17 01:28:22.359663,-46.0,5.0,153.0
2025-02-17 01:28:22.361664,-46.0,5.0,153.0
2025-02-17 01:28:23.370824,-45.0,5.0,153.0
2025-02-17 01:28:23.383324,-45.0,4.0,154.0
2025-02-17 01:28:23.395363,-45.0,5.0,153.0
2025-02-17 01:28:23.397363,-44.0,6.0,153.0
2025-02-17 01:28:23.399365,-44.0,3.0,154.0
2025-02-17 01:28:23.410365,-44.0,6.0,153.0
2025-02-17 01:28:24.415328,-46.0,4.0,153.0
2025-02-17 01:28:24.430263,-45.0,5.0,153.0
2025-02-17 01:28:24.443354,-45.0,3.0,154.0
2025-02-17 01:28:24.444353,-45.0,4.0,154.0
2025-02-17 01:28:24.446354,-44.0,6.0,154.0
2025-02-17 01:28:24.458354,-47.0,3.0,154.0
2025-02-17 01:28:25.470506,-45.0,5.0,153.0
2025-02-17 01:28:25.481497,-45.0,5.0,153.0
2025-02-17 01:28:25.493493,-45.0,5.0,153.0
2025-02-17 01:28:25.495507,-43.0,6.0,153.0
2025-02-17 01:28:25.497494,-45.0,5.0,154.0
2025-02-17 01:28:25.509506,-45.0,6.0,153.0
2025-02-17 01:28:26.516545,-45.0,5.0,152.0
2025-02-17 01:28:26.534598,-45.0,4.0,153.0
2025-02-17 01:28:26.537598,-45.0,5.0,152.0
2025-02-17 01:28:26.552598,-44.0,5.0,153.0
2025-02-17 01:28:26.552598,-45.0,5.0,153.0
2025-02-17 01:28:26.555601,-45.0,5.0,153.0
2025-02-17 01:28:27.561537,-44.0,5.0,153.0
2025-02-17 01:28:27.563065,-44.0,5.0,153.0
2025-02-17 01:28:27.577066,-45.0,5.0,154.0
2025-02-17 01:28:27.579066,-44.0,5.0,153.0
2025-02-17 01:28:27.582066,-44.0,5.0,153.0
2025-02-17 01:28:27.595066,-45.0,5.0,153.0
2025-02-17 01:28:28.596596,-44.0,5.0,154.0
2025-02-17 01:28:28.600596,-44.0,5.0,153.0
2025-02-17 01:28:28.612597,-43.0,5.0,153.0
2025-02-17 01:28:28.614598,-44.0,5.0,153.0
2025-02-17 01:28:28.617105,-44.0,5.0,154.0
2025-02-17 01:28:28.629753,-44.0,6.0,154.0
2025-02-17 01:28:29.631371,-44.0,5.0,154.0
2025-02-17 01:28:29.635791,-44.0,5.0,153.0
2025-02-17 01:28:29.649244,-44.0,4.0,154.0
2025-02-17 01:28:29.651269,-43.0,5.0,154.0
2025-02-17 01:28:29.653804,-44.0,5.0,153.0
2025-02-17 01:28:29.665744,-44.0,5.0,154.0
2025-02-17 01:28:30.668303,-44.0,5.0,155.0
2025-02-17 01:28:30.672304,-44.0,5.0,154.0
2025-02-17 01:28:30.685936,-44.0,5.0,153.0
2025-02-17 01:28:30.687426,-43.0,4.0,153.0
2025-02-17 01:28:30.699433,-42.0,6.0,155.0
2025-02-17 01:28:31.718268,-39.0,5.0,154.0
2025-02-17 01:28:31.726307,-41.0,5.0,154.0
2025-02-17 01:28:31.740306,-41.0,4.0,155.0
2025-02-17 01:28:31.742307,-41.0,5.0,155.0
2025-02-17 01:28:31.754306,-42.0,4.0,154.0
2025-02-17 01:28:31.756306,-41.0,5.0,156.0
2025-02-17 01:28:32.763478,-37.0,16.0,154.0
2025-02-17 01:28:32.772471,-35.0,25.0,149.0
2025-02-17 01:28:32.786381,-32.0,-3.0,157.0
2025-02-17 01:28:32.789729,-34.0,-10.0,162.0
2025-02-17 01:28:32.802011,-30.0,0.0,159.0
2025-02-17 01:28:32.816013,-44.0,24.0,151.0
2025-02-17 01:28:33.828505,-41.0,24.0,148.0
2025-02-17 01:28:33.834504,-34.0,-1.0,164.0
2025-02-17 01:28:33.847504,-31.0,-12.0,165.0
2025-02-17 01:28:33.849505,-47.0,23.0,154.0
2025-02-17 01:28:33.862153,-65.0,27.0,130.0
2025-02-17 01:28:33.864622,-65.0,32.0,125.0
2025-02-17 01:28:34.878072,-37.0,-9.0,164.0
2025-02-17 01:28:34.890536,-37.0,-24.0,171.0
2025-02-17 01:28:34.902661,-44.0,21.0,156.0
2025-02-17 01:28:34.904663,-86.0,34.0,120.0
2025-02-17 01:28:34.916987,-92.0,146.0,57.0
2025-02-17 01:28:34.918979,-103.0,144.0,51.0
2025-02-17 01:28:35.926822,-108.0,145.0,51.0
2025-02-17 01:28:35.934370,-110.0,143.0,50.0
2025-02-17 01:28:35.946370,-108.0,141.0,50.0
2025-02-17 01:28:35.948675,-126.0,137.0,41.0
2025-02-17 01:28:35.960675,-116.0,130.0,48.0
2025-02-17 01:28:35.962675,-125.0,131.0,45.0
2025-02-17 01:28:36.979637,-140.0,136.0,39.0
2025-02-17 01:28:36.988636,-147.0,141.0,38.0
2025-02-17 01:28:37.001117,-148.0,142.0,42.0
2025-02-17 01:28:37.003117,-82.0,63.0,106.0
2025-02-17 01:28:37.016119,6.0,54.0,176.0
